ID;Nom;Statut;Etape;Pipeline;Montant HT;Probabilite %;Date cloture;Client;Email client;Responsable;Tags;Source;Date creation;Description
1218226;75-Elogie-Siemp-Paris13-Vitrine-201705;closed;Devis froid;Commercial;1023.20;30;;;;;;Appel entrant / Emailing / Marketing;2017-12-20;
1218227;91-Pierreval-Monthlery-Palissade-201707;closed;Devis froid;Commercial;9546.00;30;;;;;;Client existant;2017-09-12;
1218228;94-Pierreval-ORLY-Palissade-201707;closed;Devis froid;Commercial;7448.80;30;;;;;;Client existant;2017-09-18;
1218229;93-Pierreval-Livry-reintervention-201706;closed;Devis froid;Commercial;300.00;30;;;;;;Client existant;2017-09-18;
1218230;92-EiffageC-Nanterre-Panneaux-201701;closed;Devis froid;Commercial;1061.00;30;;;;;;Bouche à oreille / Prescription;2017-01-30;
1218231;69-EiffageC-Ternay-Pochettes-201701;closed;Devis froid;Commercial;1497.50;30;;;;;;Bouche à oreille / Prescription;2017-02-17;
1218239;44-Loire Atlantic dev-Pornic-Palissade 150ml-201609;closed;Devis froid;Commercial;10000.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-09-30;
1218240;33-Mairie Arcachon-cloture front de mer-201610;closed;Devis froid;Commercial;23475.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-10-25;
1218241;31-Cure Gourmande-St Gaudens-Palissade intErieur kiosque-201611;closed;Devis froid;Commercial;4000.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-11-22;
1218242;80-Etat d'Esprit-Amiens-Conseil Habillage Chantier-201702;closed;Devis froid;Commercial;1800.00;30;;;;;;Commercial / Partenaire;2017-02-07;
1218243;98-Bouygues-Monaco-Habillage Anse-201701;closed;Devis froid;Commercial;171964.50;30;;;;;;Commercial / Partenaire;2017-01-20;
1218244;75-Balas-Paris-Mobilize Publicis Drugstore Chps ElysEes-201611;closed;Devis froid;Commercial;14800.86;30;;;;;;Appel entrant / Emailing / Marketing;2016-10-18;
1218245;33-Spie Batignolles-Pauillac-Palissades-201702;closed;Devis froid;Commercial;40000.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-02-09;
1218246;75-Dumez-Paris-Bache Champs ElysEes Eclairage-201702;closed;Devis froid;Commercial;32120.00;30;;;;;;Client existant;2017-02-27;
1218247;75-Eataly-Paris-Habillage palissade Marais-201606;closed;Devis froid;Commercial;19000.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-06-01;
1218248;75-BDC Conseil-Paris-Totem port de Paris-201702;closed;Devis froid;Commercial;35277.60;30;;;;;;Commercial / Partenaire;2017-02-03;
1218249;01-Casset-Boisse-soution palissade Mobilize-201702;closed;Devis froid;Commercial;4338.92;30;;;;;;Appel entrant / Emailing / Marketing;2017-02-15;
1218250;75-Eataly-Paris-Habillage palissade Marais-201703;closed;Devis froid;Commercial;1140.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-03-10;
1218251;94-SociEtE Grand Paris-Cachan-Palissade numErique-201702;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-02-02;
1218252;69-AgoraOpinion-Lyon-Plexi Demi-Lune-201703;closed;Devis froid;Commercial;3748.00;30;;;;;;Client existant;2017-03-10;
1218253;59-Valenciennes Metropole-Vieux CondE-Palissades-201609;closed;Devis froid;Commercial;15575.37;30;;;;;;Appel entrant / Emailing / Marketing;2016-10-03;
1218254;64-SEG-FAYAT-Bayonne-Palissades-201702;closed;Devis froid;Commercial;21730.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-02-09;
1218255;77-Epiceum-Bussy St Georges-AO ZAC du Sycomore-201702;closed;Devis froid;Commercial;0.00;30;;;;;;Client existant;2017-02-16;
1218256;78-MLB Concept-Montfort l'Amaury-Palissade com rEhabilitation-201703;closed;Devis froid;Commercial;44294.39;30;;;;;;Appel entrant / Emailing / Marketing;2017-03-14;
1218257;06-Tekevent-Cannes-Evenement Biz Bir Baskayiz-201703;closed;Devis froid;Commercial;0.00;30;;;;;;Client existant;2017-03-14;
1218258;35-Toile Concept-Rennes-Palissade 3mx220ml-201703;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-03-03;
1218259;80-Etat d'Esprit-Amiens-Panneaux-Chantier-201704;closed;Devis froid;Commercial;8670.00;30;;;;;;Commercial / Partenaire;2017-04-14;
1218260;98-ChainIQ-Monaco-Habillage UBS-201703;closed;Devis froid;Commercial;8975.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-03-08;
1218261;75-Dumez-Paris-DEpose-Repose-BaÃÇche-Queen-201704;closed;Devis froid;Commercial;1955.00;30;;;;;;Client existant;2017-04-19;
1218262;78-Navarra Ts-Versailles-Palissade-201611;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-11-10;
1218263;67-Credit agricole-Strasbourg-Toiles tendues-201703;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-04-04;
1218264;92-Planitec Btp-DEfense-Panneau 2x3-201610;closed;Devis froid;Commercial;3427.00;30;;;;;;Appel entrant / Emailing / Marketing;2016-11-07;
1218265;93-Sennse-Aubervilliers-Palissade-Prolongement-M12-201611;closed;Devis froid;Commercial;0.00;30;;;;;;Client existant;2016-12-02;
1218266;FR-Algeco-FR-BacheCouverture-201606;closed;Devis froid;Commercial;0.00;30;;;;;;Client existant;2016-06-15;
1218267;80-Etat D'Esprit-Amiens-Covering Bus-201704;closed;Devis froid;Commercial;2700.00;30;;;;;;Client existant;2017-04-19;
1218268;85-Algeco-Bouffere-Clean Cells-201705;closed;Devis froid;Commercial;6221.00;30;;;;;;Client existant;2017-05-17;
1218269;91-APC-Les Ulis-Palissade bois-201705;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-05-11;
1218270;85-Garage Chaigneau-Cheffois-Adhesif Hybride-201705;closed;Devis froid;Commercial;750.00;30;;;;;;Client existant;2017-05-18;
1218271;75-E.C Pradeau Morin-Paris-Bache GeorgeV event-201706;closed;Devis froid;Commercial;0.00;30;;;;;;Commercial / Partenaire;2017-06-15;
1218272;06-HygieÃÄne4D-Nice-Salon Solucop-201705;closed;Devis froid;Commercial;0.00;30;;;;;;Commercial / Partenaire;2017-05-12;
1218273;75-Paris-IS-Palissade-Bois-201707;closed;Devis froid;Commercial;6630.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-07-20;
1218274;14-Epiceum-Colombelles-Palissade bois street art-201703;closed;Devis froid;Commercial;4266.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-03-14;
1218275;IDF-Avelis group-IDF-DEco modules-201706;closed;Devis froid;Commercial;77206.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-06-12;
1218276;07-MusEAl-Alba la Romaine-Affichages candElabres-201704;closed;Devis froid;Commercial;1755.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-04-26;
1218277;59-MAUBEUGE-MAIRIE-3PALISSADES-201707;closed;Devis froid;Commercial;5631.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-07-25;
1218278;44-Airbus-Nantes-Habillage filet-201705;closed;Devis froid;Commercial;6993.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-05-12;
1218279;78-Pradeau Morin-Versailles-Habillage bungalows Chateau-201611;closed;Devis froid;Commercial;0.00;30;;;;;;Client existant;2016-11-18;
1218280;78-Eiffage Aménagement-T2B BaseVie+Panneau-201706;closed;Devis froid;Commercial;7000.00;30;;;;;;Client existant;2017-06-02;
1218281;75-ibisStyles-Paris16-Habillagefacade-201705;closed;Devis froid;Commercial;0.00;30;;;;;;Commercial / Partenaire;2017-05-19;
1218282;92-Studio Millimetre-Montrouge-Toile sur structure-201706;closed;Devis froid;Commercial;0.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-07-04;
1218283;06-ADR prod-Cannes-Habillage chantier dEcoratif-201709;closed;Devis froid;Commercial;72960.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-09-22;
1218284;75-Regisseur Palais Royal Evenements-Paris1-bache sur echafaudage-201710;closed;Devis froid;Commercial;1510.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-10-26;
1218285;77-SCMenvironnement-Fontainebleau-Palissade bois Ch√¢teau-201709;closed;Devis froid;Commercial;34718.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-10-03;
1218286;75-Algeco-Paris-Tour Eiffel-201710;closed;Devis froid;Commercial;96000.00;30;;;;;;Client existant;2017-10-30;
1218287;AO 12645 - Panneautique;closed;Devis froid;Commercial;0.00;30;;;;;;Commercial / Partenaire;2017-05-29;
1218288;75-Algeco-Paris-Est-Paris-Terminus Nord-201708;closed;Devis froid;Commercial;16992.00;30;;;;;;Client existant;2017-08-04;
1218289;80-Etat d'Esprit-Amiens-Plan-GEant-201710;lost;Devis froid;Commercial;16875.00;30;;;;;;Client existant;2017-10-30;
1218290;75-Vilogia-Paris17-Bâche Batignolles-201708;lost;Devis froid;Commercial;15000.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-08-29;
1218291;75-Groupama-Paris-Habillage Palissade 21 Bd Malesherbes-201801;won;Devis froid;Commercial;7400.00;30;;;;;;Client existant;2018-01-11;
1218293;80-Etat Esprit-Amiens-Salve2-201709;closed;Devis froid;Commercial;18709.00;30;;;;;;Client existant;2017-12-05;
1218294;80-Etat-d'esprit-Amiens-10-bâches-201711;closed;Devis froid;Commercial;1200.00;30;;;;;;Client existant;2017-11-20;
1218295;31-AlgecoToulouse-Collecte jouets-201710;closed;Devis froid;Commercial;810.00;30;;;;;;Client existant;2017-11-13;
1218296;63-Algeco-Clermont-Deco CHU-201703;closed;Devis froid;Commercial;7660.00;30;;;;;;Client existant;2017-07-12;
1218297;63-Algeco-Clermont-logo DGAC-201707;closed;Devis froid;Commercial;650.00;30;;;;;;Client existant;2017-08-28;
1218298;69-Algeco-Lyon-SportClub-201708;closed;Devis froid;Commercial;2010.00;30;;;;;;Client existant;2017-08-28;
1218299;69-Algeco-Meyzieu-Habillagebureau-201709;closed;Devis froid;Commercial;893.20;30;;;;;;Client existant;2017-11-08;
1218300;37-ALGECO-BALLAN-MIRE-AHM-FILETS-2016-11;closed;Devis froid;Commercial;4810.00;30;;;;;;Client existant;2017-02-09;
1218301;86-Algeco-Châtellerault-AireSer.-201703;closed;Devis froid;Commercial;3260.00;30;;;;;;Client existant;2017-04-12;
1218302;22-Algeco-Loudeac-DecoCEVA-201706;closed;Devis froid;Commercial;3460.00;30;;;;;;Client existant;2017-07-10;
1218303;37-Algeco-StCyrsurLoire-PJOSPORTS-201709;closed;Devis froid;Commercial;1110.00;30;;;;;;Client existant;2017-10-16;
1218304;44-Algeco-Ancenis-Collecte jouets-201710;closed;Devis froid;Commercial;1110.00;30;;;;;;Client existant;2017-11-13;
1218305;08-Algeco-Chooz-EDF-201607;closed;Devis froid;Commercial;1560.00;30;;;;;;Client existant;2017-02-06;
1218306;67-Algeco-Strasbourg-Parlement-201607;closed;Devis froid;Commercial;5710.00;30;;;;;;Client existant;2017-03-21;
1218307;68-Algeco-Thann-Deco bois Piscine-201705;closed;Devis froid;Commercial;4810.00;30;;;;;;Client existant;2017-07-10;
1218308;90-ALGECO-Belfort-Eurockeennes-201706;closed;Devis froid;Commercial;1110.00;30;;;;;;Client existant;2017-07-10;
1218309;22-Algeco-Cannes-Deco Mont Blanc-201706;closed;Devis froid;Commercial;3010.00;30;;;;;;Client existant;2017-07-12;
1218310;22-Algeco-Cannes-Deco Mont Blanc-201706;closed;Devis froid;Commercial;1210.00;30;;;;;;Client existant;2017-07-12;
1218311;13-Algeco-Aix-ResidLeopoldCartoux-201709;closed;Devis froid;Commercial;1460.00;30;;;;;;Client existant;2017-10-23;
1218312;06-Algeco-Antibes-Collectejouets-201710;closed;Devis froid;Commercial;3110.00;30;;;;;;Client existant;2017-11-13;
1218314;92-EiffageC-Puteaux-Module-201709;closed;Devis froid;Commercial;3030.00;30;;;;;;Bouche à oreille / Prescription;2017-11-20;
1218315;92-Epadesa-Nanterre-Trinity-201604;closed;Devis froid;Commercial;1800.00;30;;;;;;Client existant;2017-06-30;
1218316;92-Epadesa-Nanterre-circu-Coupole-201709;closed;Devis froid;Commercial;525.00;30;;;;;;Client existant;2017-10-23;
1218317;92-Epadesa-Nanterre-Totems-Arena-201704;closed;Devis froid;Commercial;6255.00;30;;;;;;Client existant;2017-10-25;
1218318;92-Epadesa-Nanterre-Acc√®s-Borne-201707;closed;Devis froid;Commercial;98.00;30;;;;;;Client existant;2017-10-24;
1218319;92-Epadesa-Nanterre-Dépose totem-201710;closed;Devis froid;Commercial;2370.00;30;;;;;;Client existant;2017-12-05;
1218320;75-Epaurif-Paris-Graphisme-201703;closed;Devis froid;Commercial;3800.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-12-20;
1218321;37-IDEX-Tours-CHRU-201706;closed;Devis froid;Commercial;3978.00;30;;;;;;Client existant;2017-06-23;
1218322;75-Michelon-Paris-Palissade Miro-201701;closed;Devis froid;Commercial;600.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-04-07;
1218323;75-Rent-Paris-SignaVillette-201709;closed;Devis froid;Commercial;2132.80;30;;;;;;Bouche à oreille / Prescription;2017-10-10;
1218324;92-Sennse-T10-100Stickers-80x25-201703;closed;Devis froid;Commercial;731.50;30;;;;;;Commercial / Partenaire;2017-05-02;
1218325;92-Sennse-T10-Totem-TRITONS-201703;closed;Devis froid;Commercial;1204.20;30;;;;;;Commercial / Partenaire;2017-05-09;
1218326;92-ChatMalabry-SennseT10-panneaux-201707;closed;Devis froid;Commercial;450.00;30;;;;;;Commercial / Partenaire;2017-08-30;
1218327;92-Sennse-Chantenay-10 Akylux-201707;closed;Devis froid;Commercial;183.00;30;;;;;;Commercial / Partenaire;2017-08-30;
1218328;92-Sennse-IDF-T10-Totems-201709;closed;Devis froid;Commercial;1532.60;30;;;;;;Commercial / Partenaire;2017-11-08;
1218329;92-Sennse-Nanterre-commercants-201711;closed;Devis froid;Commercial;183.00;30;;;;;;Commercial / Partenaire;2017-12-20;
1218330;94-Snerct-Brys/Marne-Bâche-201706;closed;Devis froid;Commercial;143.75;30;;;;;;Client existant;2017-07-11;
1218331;78-SNCF-EOLE-MANTES-BACHE-201705;closed;Devis froid;Commercial;86.00;30;;;;;;Commercial / Partenaire;2017-08-28;
1218332;78-SNCF-Poissy-Panneau-1,00x1,40-201703;closed;Devis froid;Commercial;322.80;30;;;;;;Commercial / Partenaire;2017-06-15;
1218333;78-SNCF EOLE-Poissy-Pan-Infos-201704;closed;Devis froid;Commercial;667.60;30;;;;;;Commercial / Partenaire;2017-06-15;
1218334;78-SNCF-EOLE-AUBERGENVILLE-GARE-201705;closed;Devis froid;Commercial;8173.84;30;;;;;;Commercial / Partenaire;2017-08-02;
1218335;78-SNCF-EOLE-AUBERGENVILLE-GARE-201705;closed;Devis froid;Commercial;194.04;30;;;;;;Commercial / Partenaire;2017-08-02;
1218336;92-EOLE-Nanterre-PanneauTriptyque-201706;closed;Devis froid;Commercial;4042.00;30;;;;;;Commercial / Partenaire;2017-11-06;
1218337;92-SNCF-Eole-CNIT-PULLMAN-201706;closed;Devis froid;Commercial;1650.00;30;;;;;;Commercial / Partenaire;2017-09-29;
1218338;78-SNCF EOLE-Villennes-Panneaux-201708;closed;Devis froid;Commercial;2805.00;30;;;;;;Commercial / Partenaire;2017-10-10;
1218339;92-EOLE-Nanterre-PanneauTriptyque-201706;closed;Devis froid;Commercial;350.00;30;;;;;;Commercial / Partenaire;2017-10-25;
1218340;92-Algeco-Ladefense-Bureau-201703;closed;Devis froid;Commercial;870.71;30;;;;;;Client existant;2017-07-17;
1218341;92-Algeco-Ladefense-Bureau-201708;closed;Devis froid;Commercial;870.71;30;;;;;;Client existant;2017-08-31;
1218342;78-Algeco-Clairefontne-Volkswagen-201701;closed;Devis froid;Commercial;1110.00;30;;;;;;Client existant;2017-01-31;
1218343;77-Algeco-Ecuelles-ERDF R&D-201608;closed;Devis froid;Commercial;1110.00;30;;;;;;Client existant;2017-09-25;
1218344;77-Algeco-Ecuelles-ERDF R&D-201608;closed;Devis froid;Commercial;777.00;30;;;;;;Client existant;2017-09-25;
1218345;77-Algeco-MoissyCramayel-Resmed-201709;closed;Devis froid;Commercial;1604.00;30;;;;;;Client existant;2017-10-10;
1218346;75-Dumez-Paris-Bâche-ChpsElysees-201607;closed;Devis froid;Commercial;2466.25;30;;;;;;Appel entrant / Emailing / Marketing;2017-07-17;
1218347;92-Bouygues-Nanterre-PalissadeU-201604;closed;Devis froid;Commercial;28928.00;30;;;;;;Bouche à oreille / Prescription;2017-03-03;
1218348;93-Pierreval-Livry-Palissade-201705;closed;Devis froid;Commercial;3500.00;30;;;;;;Client existant;2017-06-22;
1218349;91-Pierreval-Monthlery-Palissade-201707;closed;Devis froid;Commercial;552.81;30;;;;;;Client existant;2017-09-12;
1218350;91-Pierreval-Monthlery-Palissade-201707;closed;Devis froid;Commercial;450.00;30;;;;;;Client existant;2017-09-11;
1218351;91-Pierreval-StPierreduPerray-Pal-201710;closed;Devis froid;Commercial;9748.00;30;;;;;;Client existant;2017-11-23;
1218352;95-Pierreval-Franconville-Pal-201710;closed;Devis froid;Commercial;9943.00;30;;;;;;Client existant;2017-11-23;
1218353;92-EiffageC-Nanterre-Window-201607;closed;Devis froid;Commercial;51600.00;30;;;;;;Commercial / Partenaire;2017-01-31;
1218354;98-Colas-Monaco-Graphisme Anse-201612;closed;Devis froid;Commercial;1200.00;30;;;;;;Client existant;2017-06-30;
1218355;98-Colas-Monaco-Rond-Point-Anse-201707;closed;Devis froid;Commercial;6307.00;30;;;;;;Client existant;2017-09-01;
1218356;75-Vinci-Paris-Panneauchantier-201710;closed;Devis froid;Commercial;6629.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-12-20;
1218357;26-SITI-PlaqueALGECODIBOND-201604;closed;Devis froid;Commercial;6940.00;30;;;;;;Client existant;2017-05-29;
1218358;26-SITI-Valence-PlaqueAlgeco-201707;closed;Devis froid;Commercial;6940.00;30;;;;;;Client existant;2017-07-28;
1218359;26-SITI-Valence-Plaque Dibond-3MM-201710;closed;Devis froid;Commercial;6940.00;30;;;;;;Bouche à oreille / Prescription;2017-10-31;
1218360;02-Ville Soissons-Palissade bois-201705;closed;Devis froid;Commercial;21185.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-06-30;
1218361;02-Ville Soissons-Palissade bois-201705;closed;Devis froid;Commercial;2887.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-07-17;
1218362;69-AgoraOpi-Lyon-ForexSmiley-BU-201703;closed;Devis froid;Commercial;347.00;30;;;;;;Client existant;2017-04-03;
1218363;98-Bouygues-Monaco-Graphisme Anse-201610;closed;Devis froid;Commercial;6000.00;30;;;;;;Bouche à oreille / Prescription;2017-02-06;
1218364;92-Epadesa-RDC-Restickage-201607;closed;Devis froid;Commercial;9419.25;30;;;;;;Client existant;2017-05-18;
1218365;92-Epadesa-Courbev-Panneauxpermis-201702;closed;Devis froid;Commercial;3020.80;30;;;;;;Client existant;2017-04-21;
1218366;92-EPADESA-Nanterre-PalNanterreU-201702;closed;Devis froid;Commercial;636.75;30;;;;;;Client existant;2017-03-21;
1218367;92-EPADESA-Nanterre-RosedeCherb-201502;closed;Devis froid;Commercial;747.00;30;;;;;;Client existant;2017-05-18;
1218368;92-FonciereHabitat-Puteaux-Cadres-201703;closed;Devis froid;Commercial;775.00;30;;;;;;Client existant;2017-04-07;
1218370;75-Michelon-Paris-Palissade Miro-201701;closed;Devis froid;Commercial;8900.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-04-11;
1218371;92-Sennse-T10-totem decoupe-201701;closed;Devis froid;Commercial;2871.45;30;;;;;;Commercial / Partenaire;2017-03-21;
1218372;94-Snerct-Bry-s/Marne-Panneau-201610;closed;Devis froid;Commercial;426.85;30;;;;;;Client existant;2017-03-21;
1218373;94-Algeco-Paris-Est-Orly-Bandeau-201611;closed;Devis froid;Commercial;18000.00;30;;;;;;Client existant;2017-02-24;
1218374;94-AtelierdesGiboulees-Vitry-kake-201605;closed;Devis froid;Commercial;551.10;30;;;;;;Client existant;2017-03-10;
1218375;94-AtelierdesGiboulees-Vitry-kake-201605;closed;Devis froid;Commercial;5095.31;30;;;;;;Client existant;2017-03-10;
1218376;75-Dumez-Paris-Bâche-ChpsElysees-201607;won;Devis froid;Commercial;67000.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-10-06;
1218377;92-Bouygues-Nanterre-Alto-201609;closed;Devis froid;Commercial;3300.00;30;;;;;;Bouche à oreille / Prescription;2017-01-25;
1218378;CH-FA Jura-Porrentruy-Bâche-201604;closed;Devis froid;Commercial;5032.00;30;;;;;;Appel entrant / Emailing / Marketing;2017-10-27;
1218379;92-EiffageC-LaDefense-PalMichelet-201701;closed;Devis froid;Commercial;2200.00;30;;;;;;Commercial / Partenaire;2017-10-02;
1218380;92-EiffageC-Nanterre-Window-201607;closed;Devis froid;Commercial;4890.44;30;;;;;;Bouche à oreille / Prescription;2017-07-03;
